 TIME                    	Q                        	
  +1.0447000000000000E+04	  +3.6025430214171988E+03	
  +1.0448000000000000E+04	  +3.6025178198424223E+03	
  +1.0449000000000000E+04	  +3.6024926212500636E+03	
  +1.0450000000000000E+04	  +3.6024674256421663E+03	
  +1.0451000000000000E+04	  +3.6024422330217481E+03	
  +1.0452000000000000E+04	  +3.6024170433872373E+03	
  +1.0453000000000000E+04	  +3.6023918567391834E+03	
  +1.0454000000000000E+04	  +3.6023666730753584E+03	
  +1.0455000000000000E+04	  +3.6023414923991800E+03	
  +1.0456000000000000E+04	  +3.6023163147015239E+03	
  +1.0457000000000000E+04	  +3.6022911399809773E+03	
  +1.0458000000000000E+04	  +3.6022659682538297E+03	
  +1.0459000000000000E+04	  +3.6022407994955279E+03	
  +1.0460000000000000E+04	  +3.6022156337294168E+03	
  +1.0461000000000000E+04	  +3.6021904709319492E+03	
  +1.0462000000000000E+04	  +3.6021653111217338E+03	
  +1.0463000000000000E+04	  +3.6021401542854437E+03	
  +1.0464000000000000E+04	  +3.6021150004295955E+03	
  +1.0465000000000000E+04	  +3.6020898495541451E+03	
  +1.0466000000000000E+04	  +3.6020647016537523E+03	
  +1.0467000000000000E+04	  +3.6020395567212986E+03	
  +1.0468000000000000E+04	  +3.6020144147761744E+03	
  +1.0469000000000000E+04	  +3.6019892757952030E+03	
  +1.0470000000000000E+04	  +3.6019641397963919E+03	
  +1.0471000000000000E+04	  +3.6019390067645090E+03	
  +1.0472000000000000E+04	  +3.6019138767158697E+03	
  +1.0473000000000000E+04	  +3.6018887496274415E+03	
  +1.0474000000000000E+04	  +3.6018636255183192E+03	
  +1.0475000000000000E+04	  +3.6018385043765311E+03	
  +1.0476000000000000E+04	  +3.6018133862061068E+03	
  +1.0477000000000000E+04	  +3.6017882710065101E+03	
  +1.0478000000000000E+04	  +3.6017631587716696E+03	
  +1.0479000000000000E+04	  +3.6017380495091238E+03	
  +1.0480000000000000E+04	  +3.6017129432141305E+03	
  +1.0481000000000000E+04	  +3.6016878398835361E+03	
  +1.0482000000000000E+04	  +3.6016627395250871E+03	
  +1.0483000000000000E+04	  +3.6016376421249261E+03	
  +1.0484000000000000E+04	  +3.6016125476958623E+03	
  +1.0485000000000000E+04	  +3.6015874562276831E+03	
  +1.0486000000000000E+04	  +3.6015623677259218E+03	
  +1.0487000000000000E+04	  +3.6015372821921278E+03	
  +1.0488000000000000E+04	  +3.6015121996153648E+03	
  +1.0489000000000000E+04	  +3.6014871199985805E+03	
  +1.0490000000000000E+04	  +3.6014620433438754E+03	
  +1.0491000000000000E+04	  +3.6014369696527197E+03	
  +1.0492000000000000E+04	  +3.6014118989267995E+03	
  +1.0493000000000000E+04	  +3.6013868311544411E+03	
  +1.0494000000000000E+04	  +3.6013617663357263E+03	
  +1.0495000000000000E+04	  +3.6013367044819474E+03	
  +1.0496000000000000E+04	  +3.6013116455900536E+03	
  +1.0497000000000000E+04	  +3.6012865896469684E+03	
  +1.0498000000000000E+04	  +3.6012615366624022E+03	
  +1.0499000000000000E+04	  +3.6012364866327625E+03	
  +1.0500000000000000E+04	  +3.6012114395632134E+03	
  +1.0501000000000000E+04	  +3.6011863954422352E+03	
  +1.0502000000000000E+04	  +3.6011613542814998E+03	
  +1.0503000000000000E+04	  +3.6011363160716028E+03	
  +1.0504000000000000E+04	  +3.6011112808134421E+03	
  +1.0505000000000000E+04	  +3.6010862485052940E+03	
  +1.0506000000000000E+04	  +3.6010612191517157E+03	
  +1.0507000000000000E+04	  +3.6010361927439394E+03	
  +1.0508000000000000E+04	  +3.6010111692888854E+03	
  +1.0509000000000000E+04	  +3.6009861487847984E+03	
  +1.0510000000000000E+04	  +3.6009611312293059E+03	
  +1.0511000000000000E+04	  +3.6009361166271201E+03	
  +1.0512000000000000E+04	  +3.6009111049630187E+03	
  +1.0513000000000000E+04	  +3.6008860962544618E+03	
  +1.0514000000000000E+04	  +3.6008610904866059E+03	
  +1.0515000000000000E+04	  +3.6008360876645934E+03	
  +1.0516000000000000E+04	  +3.6008110877846443E+03	
  +1.0517000000000000E+04	  +3.6007860908564189E+03	
  +1.0518000000000000E+04	  +3.6007610968677122E+03	
  +1.0519000000000000E+04	  +3.6007361058228635E+03	
  +1.0520000000000000E+04	  +3.6007111177213819E+03	
  +1.0521000000000000E+04	  +3.6006861325618393E+03	
  +1.0522000000000000E+04	  +3.6006611503491672E+03	
  +1.0523000000000000E+04	  +3.6006361710660626E+03	
  +1.0524000000000000E+04	  +3.6006111947315317E+03	
  +1.0525000000000000E+04	  +3.6005862213295895E+03	
  +1.0526000000000000E+04	  +3.6005612508748090E+03	
  +1.0527000000000000E+04	  +3.6005362833509794E+03	
  +1.0528000000000000E+04	  +3.6005113187670390E+03	
  +1.0529000000000000E+04	  +3.6004863571248370E+03	
  +1.0530000000000000E+04	  +3.6004613984090352E+03	
  +1.0531000000000000E+04	  +3.6004364426376537E+03	
  +1.0532000000000000E+04	  +3.6004114897960162E+03	
  +1.0533000000000000E+04	  +3.6003865398911935E+03	
  +1.0534000000000000E+04	  +3.6003615929202283E+03	
  +1.0535000000000000E+04	  +3.6003366488882193E+03	
  +1.0536000000000000E+04	  +3.6003117077762181E+03	
  +1.0537000000000000E+04	  +3.6002867696037097E+03	
  +1.0538000000000000E+04	  +3.6002618343617728E+03	
  +1.0539000000000000E+04	  +3.6002369020536084E+03	
  +1.0540000000000000E+04	  +3.6002119726714041E+03	
  +1.0541000000000000E+04	  +3.6001870462202905E+03	
  +1.0542000000000000E+04	  +3.6001621226985890E+03	
  +1.0543000000000000E+04	  +3.6001372021027714E+03	
  +1.0544000000000000E+04	  +3.6001122844385773E+03	
  +1.0545000000000000E+04	  +3.6000873696936919E+03	
  +1.0546000000000000E+04	  +3.6000624578819975E+03	
  +1.0547000000000000E+04	  +3.6000375489927724E+03	
  +1.0548000000000000E+04	  +3.6000126430323940E+03	
  +1.0549000000000000E+04	  +3.5999877399948509E+03	
  +1.0550000000000000E+04	  +3.5999628398762998E+03	
  +1.0551000000000000E+04	  +3.5999379426875998E+03	
  +1.0552000000000000E+04	  +3.5999130484176153E+03	
  +1.0553000000000000E+04	  +3.5998881570730687E+03	
  +1.0554000000000000E+04	  +3.5998632686454062E+03	
  +1.0555000000000000E+04	  +3.5998383831391616E+03	
  +1.0556000000000000E+04	  +3.5998135005552422E+03	
  +1.0557000000000000E+04	  +3.5997886208923778E+03	
  +1.0558000000000000E+04	  +3.5997637441487836E+03	
  +1.0559000000000000E+04	  +3.5997388703195115E+03	
  +1.0560000000000000E+04	  +3.5997139994067156E+03	
  +1.0561000000000000E+04	  +3.5996891314137533E+03	
  +1.0562000000000000E+04	  +3.5996642663436492E+03	
  +1.0563000000000000E+04	  +3.5996394041766912E+03	
  +1.0564000000000000E+04	  +3.5996145449370465E+03	
  +1.0565000000000000E+04	  +3.5995896885996463E+03	
  +1.0566000000000000E+04	  +3.5995648351893392E+03	
  +1.0567000000000000E+04	  +3.5995399846817827E+03	
  +1.0568000000000000E+04	  +3.5995151370941962E+03	
  +1.0569000000000000E+04	  +3.5994902924123758E+03	
  +1.0570000000000000E+04	  +3.5994654506461543E+03	
  +1.0571000000000000E+04	  +3.5994406117876997E+03	
  +1.0572000000000000E+04	  +3.5994157758405345E+03	
  +1.0573000000000000E+04	  +3.5993909428070165E+03	
  +1.0574000000000000E+04	  +3.5993661126751517E+03	
  +1.0575000000000000E+04	  +3.5993412854625940E+03	
  +1.0576000000000000E+04	  +3.5993164611445263E+03	
  +1.0577000000000000E+04	  +3.5992916397413719E+03	
  +1.0578000000000000E+04	  +3.5992668212424464E+03	
  +1.0579000000000000E+04	  +3.5992420056561773E+03	
  +1.0580000000000000E+04	  +3.5992171929658962E+03	
  +1.0581000000000000E+04	  +3.5991923831864929E+03	
  +1.0582000000000000E+04	  +3.5991675763049011E+03	
  +1.0583000000000000E+04	  +3.5991427723296219E+03	
  +1.0584000000000000E+04	  +3.5991179712622575E+03	
  +1.0585000000000000E+04	  +3.5990931730935476E+03	
  +1.0586000000000000E+04	  +3.5990683778263028E+03	
  +1.0587000000000000E+04	  +3.5990435854599687E+03	
  +1.0588000000000000E+04	  +3.5990187959918526E+03	
  +1.0589000000000000E+04	  +3.5989940094244339E+03	
  +1.0590000000000000E+04	  +3.5989692257577190E+03	
  +1.0591000000000000E+04	  +3.5989444449889097E+03	
  +1.0592000000000000E+04	  +3.5989196671181426E+03	
  +1.0593000000000000E+04	  +3.5988948921411647E+03	
  +1.0594000000000000E+04	  +3.5988701200681758E+03	
  +1.0595000000000000E+04	  +3.5988453508860957E+03	
  +1.0596000000000000E+04	  +3.5988205845956318E+03	
  +1.0597000000000000E+04	  +3.5987958212063054E+03	
  +1.0598000000000000E+04	  +3.5987710607098570E+03	
  +1.0599000000000000E+04	  +3.5987463031071943E+03	
  +1.0600000000000000E+04	  +3.5987215483995797E+03	
  +1.0601000000000000E+04	  +3.5986967965824228E+03	
  +1.0602000000000000E+04	  +3.5986720476596211E+03	
  +1.0603000000000000E+04	  +3.5986473016243972E+03	
  +1.0604000000000000E+04	  +3.5986225584773656E+03	
  +1.0605000000000000E+04	  +3.5985978182239346E+03	
  +1.0606000000000000E+04	  +3.5985730808592698E+03	
  +1.0607000000000000E+04	  +3.5985483463839018E+03	
  +1.0608000000000000E+04	  +3.5985236147972273E+03	
  +1.0609000000000000E+04	  +3.5984988860966382E+03	
  +1.0610000000000000E+04	  +3.5984741602789418E+03	
  +1.0611000000000000E+04	  +3.5984494373520488E+03	
  +1.0612000000000000E+04	  +3.5984247173126728E+03	
  +1.0613000000000000E+04	  +3.5984000001598238E+03	
  +1.0614000000000000E+04	  +3.5983752858836892E+03	
  +1.0615000000000000E+04	  +3.5983505744967583E+03	
  +1.0616000000000000E+04	  +3.5983258659884900E+03	
  +1.0617000000000000E+04	  +3.5983011603731866E+03	
  +1.0618000000000000E+04	  +3.5982764576284576E+03	
  +1.0619000000000000E+04	  +3.5982517577664639E+03	
  +1.0620000000000000E+04	  +3.5982270607949808E+03	
  +1.0621000000000000E+04	  +3.5982023666916471E+03	
  +1.0622000000000000E+04	  +3.5981776754718430E+03	
  +1.0623000000000000E+04	  +3.5981529871363482E+03	
  +1.0624000000000000E+04	  +3.5981283016754278E+03	
  +1.0625000000000000E+04	  +3.5981036190932296E+03	
  +1.0626000000000000E+04	  +3.5980789393810137E+03	
  +1.0627000000000000E+04	  +3.5980542625523531E+03	
  +1.0628000000000000E+04	  +3.5980295885973997E+03	
  +1.0629000000000000E+04	  +3.5980049175244512E+03	
  +1.0630000000000000E+04	  +3.5979802493192929E+03	
  +1.0631000000000000E+04	  +3.5979555839890386E+03	
  +1.0632000000000000E+04	  +3.5979309215272706E+03	
  +1.0633000000000000E+04	  +3.5979062619446499E+03	
  +1.0634000000000000E+04	  +3.5978816052390862E+03	
  +1.0635000000000000E+04	  +3.5978569513980406E+03	
  +1.0636000000000000E+04	  +3.5978323004251438E+03	
  +1.0637000000000000E+04	  +3.5978076523285863E+03	
  +1.0638000000000000E+04	  +3.5977830071040753E+03	
  +1.0639000000000000E+04	  +3.5977583647439715E+03	
  +1.0640000000000000E+04	  +3.5977337252533653E+03	
  +1.0641000000000000E+04	  +3.5977090886269425E+03	
  +1.0642000000000000E+04	  +3.5976844548748859E+03	
  +1.0643000000000000E+04	  +3.5976598239808040E+03	
  +1.0644000000000000E+04	  +3.5976351959594508E+03	
  +1.0645000000000000E+04	  +3.5976105708074483E+03	
  +1.0646000000000000E+04	  +3.5975859485108813E+03	
  +1.0647000000000000E+04	  +3.5975613290873885E+03	
  +1.0648000000000000E+04	  +3.5975367125267803E+03	
  +1.0649000000000000E+04	  +3.5975120988190492E+03	
  +1.0650000000000000E+04	  +3.5974874879881145E+03	
  +1.0651000000000000E+04	  +3.5974628800054074E+03	
  +1.0652000000000000E+04	  +3.5974382748916564E+03	
  +1.0653000000000000E+04	  +3.5974136726424704E+03	
  +1.0654000000000000E+04	  +3.5973890732438422E+03	
  +1.0655000000000000E+04	  +3.5973644767157548E+03	
  +1.0656000000000000E+04	  +3.5973398830379483E+03	
  +1.0657000000000000E+04	  +3.5973152922204567E+03	
  +1.0658000000000000E+04	  +3.5972907042636425E+03	
  +1.0659000000000000E+04	  +3.5972661191609600E+03	
  +1.0660000000000000E+04	  +3.5972415369099126E+03	
  +1.0661000000000000E+04	  +3.5972169575210555E+03	
  +1.0662000000000000E+04	  +3.5971923809925884E+03	
  +1.0663000000000000E+04	  +3.5971678073084699E+03	
  +1.0664000000000000E+04	  +3.5971432364856496E+03	
  +1.0665000000000000E+04	  +3.5971186685094453E+03	
  +1.0666000000000000E+04	  +3.5970941033904437E+03	
  +1.0667000000000000E+04	  +3.5970695411280881E+03	
  +1.0668000000000000E+04	  +3.5970449817083172E+03	
  +1.0669000000000000E+04	  +3.5970204251454247E+03	
  +1.0670000000000000E+04	  +3.5969958714375380E+03	
  +1.0671000000000000E+04	  +3.5969713205662179E+03	
  +1.0672000000000000E+04	  +3.5969467725525119E+03	
  +1.0673000000000000E+04	  +3.5969222273922815E+03	
  +1.0674000000000000E+04	  +3.5968976850742179E+03	
  +1.0675000000000000E+04	  +3.5968731456002743E+03	
  +1.0676000000000000E+04	  +3.5968486089806152E+03	
  +1.0677000000000000E+04	  +3.5968240752033762E+03	
  +1.0678000000000000E+04	  +3.5967995442657766E+03	
  +1.0679000000000000E+04	  +3.5967750161862300E+03	
  +1.0680000000000000E+04	  +3.5967504909409004E+03	
  +1.0681000000000000E+04	  +3.5967259685402223E+03	
  +1.0682000000000000E+04	  +3.5967014489873436E+03	
  +1.0683000000000000E+04	  +3.5966769322782711E+03	
  +1.0684000000000000E+04	  +3.5966524184054688E+03	
  +1.0685000000000000E+04	  +3.5966279073810460E+03	
  +1.0686000000000000E+04	  +3.5966033991879735E+03	
  +1.0687000000000000E+04	  +3.5965788938436194E+03	
  +1.0688000000000000E+04	  +3.5965543913331912E+03	
  +1.0689000000000000E+04	  +3.5965298916679121E+03	
  +1.0690000000000000E+04	  +3.5965053948411360E+03	
  +1.0691000000000000E+04	  +3.5964809008473430E+03	
  +1.0692000000000000E+04	  +3.5964564096868253E+03	
  +1.0693000000000000E+04	  +3.5964319213695376E+03	
  +1.0694000000000000E+04	  +3.5964074358938665E+03	
  +1.0695000000000000E+04	  +3.5963829532454461E+03	
  +1.0696000000000000E+04	  +3.5963584734314386E+03	
  +1.0697000000000000E+04	  +3.5963339964513184E+03	
  +1.0698000000000000E+04	  +3.5963095223090145E+03	
  +1.0699000000000000E+04	  +3.5962850509978784E+03	
  +1.0700000000000000E+04	  +3.5962605825252272E+03	
  +1.0701000000000000E+04	  +3.5962361168730718E+03	
  +1.0702000000000000E+04	  +3.5962116540618508E+03	
  +1.0703000000000000E+04	  +3.5961871940809847E+03	
  +1.0704000000000000E+04	  +3.5961627369223133E+03	
  +1.0705000000000000E+04	  +3.5961382826010718E+03	
  +1.0706000000000000E+04	  +3.5961138310995620E+03	
  +1.0707000000000000E+04	  +3.5960893824332070E+03	
  +1.0708000000000000E+04	  +3.5960649365998174E+03	
  +1.0709000000000000E+04	  +3.5960404935822366E+03	
  +1.0710000000000000E+04	  +3.5960160533990820E+03	
  +1.0711000000000000E+04	  +3.5959916160355183E+03	
  +1.0712000000000000E+04	  +3.5959671815065390E+03	
  +1.0713000000000000E+04	  +3.5959427497950119E+03	
  +1.0714000000000000E+04	  +3.5959183209056678E+03	
  +1.0715000000000000E+04	  +3.5958938948460759E+03	
  +1.0716000000000000E+04	  +3.5958694716104633E+03	
  +1.0717000000000000E+04	  +3.5958450511937635E+03	
  +1.0718000000000000E+04	  +3.5958206335929958E+03	
  +1.0719000000000000E+04	  +3.5957962188251004E+03	
  +1.0720000000000000E+04	  +3.5957718068722493E+03	
  +1.0721000000000000E+04	  +3.5957473977338541E+03	
  +1.0722000000000000E+04	  +3.5957229914253803E+03	
  +1.0723000000000000E+04	  +3.5956985879307754E+03	
  +1.0724000000000000E+04	  +3.5956741872524462E+03	
  +1.0725000000000000E+04	  +3.5956497893898031E+03	
  +1.0726000000000000E+04	  +3.5956253943546503E+03	
  +1.0727000000000000E+04	  +3.5956010021292245E+03	
  +1.0728000000000000E+04	  +3.5955766127180414E+03	
  +1.0729000000000000E+04	  +3.5955522261184269E+03	
  +1.0730000000000000E+04	  +3.5955278423464183E+03	
  +1.0731000000000000E+04	  +3.5955034613735525E+03	
  +1.0732000000000000E+04	  +3.5954790832286817E+03	
  +1.0733000000000000E+04	  +3.5954547078826317E+03	
  +1.0734000000000000E+04	  +3.5954303353622004E+03	
  +1.0735000000000000E+04	  +3.5954059656450445E+03	
  +1.0736000000000000E+04	  +3.5953815987411958E+03	
  +1.0737000000000000E+04	  +3.5953572346436590E+03	
  +1.0738000000000000E+04	  +3.5953328733666835E+03	
  +1.0739000000000000E+04	  +3.5953085148918867E+03	
  +1.0740000000000000E+04	  +3.5952841592259956E+03	
  +1.0741000000000000E+04	  +3.5952598063694354E+03	
  +1.0742000000000000E+04	  +3.5952354563184344E+03	
  +1.0743000000000000E+04	  +3.5952111090734156E+03	
  +1.0744000000000000E+04	  +3.5951867646404262E+03	
  +1.0745000000000000E+04	  +3.5951624230066641E+03	
  +1.0746000000000000E+04	  +3.5951380841803107E+03	
  +1.0747000000000000E+04	  +3.5951137481656096E+03	
  +1.0748000000000000E+04	  +3.5950894149438022E+03	
  +1.0749000000000000E+04	  +3.5950650845354912E+03	
  +1.0750000000000000E+04	  +3.5950407569221115E+03	
  +1.0751000000000000E+04	  +3.5950164321127177E+03	
  +1.0752000000000000E+04	  +3.5949921101128843E+03	
  +1.0753000000000000E+04	  +3.5949677909067063E+03	
  +1.0754000000000000E+04	  +3.5949434744964669E+03	
  +1.0755000000000000E+04	  +3.5949191608986475E+03	
  +1.0756000000000000E+04	  +3.5948948500920396E+03	
  +1.0757000000000000E+04	  +3.5948705420801411E+03	
  +1.0758000000000000E+04	  +3.5948462368786122E+03	
  +1.0759000000000000E+04	  +3.5948219344666709E+03	
  +1.0760000000000000E+04	  +3.5947976348538377E+03	
  +1.0761000000000000E+04	  +3.5947733380347076E+03	
  +1.0762000000000000E+04	  +3.5947490440082074E+03	
  +1.0763000000000000E+04	  +3.5947247527886793E+03	
  +1.0764000000000000E+04	  +3.5947004643567875E+03	
  +1.0765000000000000E+04	  +3.5946761787128689E+03	
  +1.0766000000000000E+04	  +3.5946518958695269E+03	
  +1.0767000000000000E+04	  +3.5946276158215528E+03	
  +1.0768000000000000E+04	  +3.5946033385633950E+03	
  +1.0769000000000000E+04	  +3.5945790640965633E+03	
  +1.0770000000000000E+04	  +3.5945547924156690E+03	
  +1.0771000000000000E+04	  +3.5945305235357609E+03	
  +1.0772000000000000E+04	  +3.5945062574401923E+03	
  +1.0773000000000000E+04	  +3.5944819941340024E+03	
  +1.0774000000000000E+04	  +3.5944577336164798E+03	
  +1.0775000000000000E+04	  +3.5944334758874729E+03	
  +1.0776000000000000E+04	  +3.5944092209450978E+03	
  +1.0777000000000000E+04	  +3.5943849687846537E+03	
  +1.0778000000000000E+04	  +3.5943607194235342E+03	
  +1.0779000000000000E+04	  +3.5943364728399315E+03	
  +1.0780000000000000E+04	  +3.5943122290434926E+03	
  +1.0781000000000000E+04	  +3.5942879880305809E+03	
  +1.0782000000000000E+04	  +3.5942637497968685E+03	
  +1.0783000000000000E+04	  +3.5942395143589110E+03	
  +1.0784000000000000E+04	  +3.5942152816909097E+03	
  +1.0785000000000000E+04	  +3.5941910518147201E+03	
  +1.0786000000000000E+04	  +3.5941668247168000E+03	
  +1.0787000000000000E+04	  +3.5941426003984488E+03	
  +1.0788000000000000E+04	  +3.5941183788631429E+03	
  +1.0789000000000000E+04	  +3.5940941601098125E+03	
  +1.0790000000000000E+04	  +3.5940699441369666E+03	
  +1.0791000000000000E+04	  +3.5940457309328917E+03	
  +1.0792000000000000E+04	  +3.5940215205145118E+03	
  +1.0793000000000000E+04	  +3.5939973128756933E+03	
  +1.0794000000000000E+04	  +3.5939731080131728E+03	
  +1.0795000000000000E+04	  +3.5939489059243037E+03	
  +1.0796000000000000E+04	  +3.5939247066087210E+03	
  +1.0797000000000000E+04	  +3.5939005100771365E+03	
  +1.0798000000000000E+04	  +3.5938763163161284E+03	
  +1.0799000000000000E+04	  +3.5938521253263307E+03	
  +1.0800000000000000E+04	  +3.5938279371103931E+03	
  +1.0801000000000000E+04	  +3.5938037516727463E+03	
  +1.0802000000000000E+04	  +3.5937795690049288E+03	
  +1.0803000000000000E+04	  +3.5937553891039165E+03	
  +1.0804000000000000E+04	  +3.5937312119795611E+03	
  +1.0805000000000000E+04	  +3.5937070376306247E+03	
  +1.0806000000000000E+04	  +3.5936828660407982E+03	
  +1.0807000000000000E+04	  +3.5936586972265827E+03	
  +1.0808000000000000E+04	  +3.5936345311872446E+03	
  +1.0809000000000000E+04	  +3.5936103679030671E+03	
  +1.0810000000000000E+04	  +3.5935862073944386E+03	
  +1.0811000000000000E+04	  +3.5935620496525930E+03	
  +1.0812000000000000E+04	  +3.5935378946780174E+03	
  +1.0813000000000000E+04	  +3.5935137424727477E+03	
  +1.0814000000000000E+04	  +3.5934895930261218E+03	
